instance,disjunctive terms,restart,root gap closed,additional root gap closed,iterations
flugpl,8,10,2.035572492843588e-14,0.0,1
flugpl,8,11,2.035572492843588e-14,0.0,1
flugpl,8,12,2.035572492843588e-14,0.0,1
flugpl,8,13,2.035572492843588e-14,0.0,1
flugpl,8,14,2.035572492843588e-14,0.0,1
flugpl,8,15,2.035572492843588e-14,0.0,1
flugpl,8,16,2.035572492843588e-14,0.0,1
flugpl,8,17,2.035572492843588e-14,0.0,1
flugpl,8,18,2.035572492843588e-14,0.0,1
flugpl,8,19,2.035572492843588e-14,0.0,1
flugpl,8,20,2.035572492843588e-14,0.0,1
rout,4,0,2.196618359722986e-12,-10.260274381569442,1
rout,4,1,2.1894903390857024e-12,-7.128020637283712e-15,3
rout,4,2,2.2013703734811754e-12,1.1880034395472988e-14,8
rout,4,3,2.2061223872393647e-12,4.752013758189276e-15,6
rout,4,4,2.196618359722986e-12,-9.504027516378552e-15,10
rout,4,5,2.210874400997554e-12,1.4256041274567828e-14,10
rout,4,6,2.202558376920723e-12,-8.316024076831132e-15,10
rout,4,7,2.1978063631625335e-12,-4.752013758189276e-15,10
mik-250-20-75-2,4,0,7.892182050364876e-16,-6.50677064901911,1
mik-250-20-75-2,4,1,0.04402133150807301,0.04402133150807222,5
mik-250-20-75-2,4,2,0.06663581152531184,0.022614480017238828,5
mik-250-20-75-2,4,3,0.10953677231794717,0.042900960792635334,9
mik-250-20-75-2,4,4,0.13174599444823265,0.022209222130285478,10
mik-250-20-75-2,4,5,0.16933307754803417,0.03758708309980152,13
mik-250-20-75-2,4,6,0.16933409973051725,1.0221824830736193e-06,10
mik-250-20-75-2,4,7,0.12948194464694604,-0.039852155083571206,8
mik-250-20-75-2,4,8,0.19022902049192125,0.06074707584497521,11
mik-250-20-75-2,4,9,0.23470483772386644,0.044475817231945186,14
mik-250-20-75-2,4,10,0.21850894598682907,-0.016195891737037366,12
mik-250-20-75-2,4,11,7.892182050364876e-16,-0.2185089459868283,1
mik-250-20-75-2,4,12,0.10545795642620918,0.1054579564262084,4
mik-250-20-75-2,4,13,0.29480169441134796,0.18934373798513876,16
mik-250-20-75-2,4,14,7.892182050364876e-16,-0.2948016944113472,1
mik-250-20-75-2,4,15,0.21058725949036491,0.21058725949036414,11
mik-250-20-75-2,4,16,0.33449272227508425,0.12390546278471934,16
bppc8-09,4,0,1.7034081848510751e-12,-16.123813541416055,1
bppc8-09,4,1,1.7013459473391489e-12,-2.0622375119262364e-15,2
bppc8-09,4,2,1.6889725222675915e-12,-1.2373425071557419e-14,7
bppc8-09,4,3,0.0002412034084423182,0.00024120340675334566,10
bppc8-09,4,4,1.7054704223630014e-12,-0.00024120340673684776,10
bppc8-09,4,5,0.0025714001052835334,0.002571400103578063,12
bppc8-09,4,6,0.011115807848549526,0.008544407743265993,19
gen-ip016,8,0,1.234343907679832e-13,-322.52013675407454,1
gen-ip016,8,1,1.234343907679832e-13,0.0,1
gen-ip016,8,2,0.008776856783890338,0.008776856783766903,5
gen-ip016,8,3,0.013091008474133326,0.004314151690242988,10
gen-ip016,8,4,0.019090265249447937,0.005999256775314611,10
gen-ip016,8,5,0.019102907295633485,1.264204618554865e-05,10
gen-ip016,8,6,0.01867833374973604,-0.0004245735458974463,10
gen-ip016,8,7,0.01966236900924041,0.0009840352595043705,10
gen-ip016,8,8,0.020688006992095328,0.0010256379828549184,10
gen-ip016,8,9,0.02090890428772832,0.00022089729563299146,10
gen-ip016,8,10,0.020361392759252445,-0.0005475115284758747,10
gen-ip016,8,11,0.022735046287426487,0.0023736535281740426,10
gen-ip016,8,12,0.02129547056337215,-0.0014395757240543358,10
gen-ip016,8,13,0.023688470740569033,0.0023930001771968815,10
gen-ip016,8,14,0.022368080965583317,-0.0013203897749857162,10
gen-ip016,8,15,0.02323180420011856,0.0008637232345352422,10
gen-ip016,8,16,0.025907003623871067,0.0026751994237525084,10
gen-ip016,8,17,0.024975647681932393,-0.0009313559419386747,10
gen-ip016,8,18,0.026511700021189483,0.0015360523392570907,10
gen-ip016,8,19,0.027711118638718564,0.0011994186175290807,10
gen-ip016,8,20,0.028196132638662625,0.000485013999944061,10
enlight_hard,8,0,0.4189189189189189,0.4189189189189189,1
enlight_hard,8,1,0.4189189189189189,0.0,1
enlight_hard,8,2,0.4189189189189189,0.0,2
enlight_hard,8,3,0.4189189189189189,0.0,1
enlight_hard,8,4,0.4189189189189189,0.0,2
enlight_hard,8,5,0.4189189189189189,0.0,1
enlight_hard,8,6,0.4189189189189189,0.0,2
enlight_hard,8,7,0.4189189189189189,0.0,1
enlight_hard,8,8,0.4189189189189189,0.0,2
enlight_hard,8,9,0.4189189189189189,0.0,1
enlight_hard,8,10,0.4189189189189189,0.0,2
enlight_hard,8,11,0.4189189189189189,0.0,1
enlight_hard,8,12,0.4189189189189189,0.0,2
enlight_hard,8,13,0.4189189189189189,0.0,1
enlight_hard,8,14,0.4189189189189189,0.0,2
enlight_hard,8,15,0.4189189189189189,0.0,1
enlight_hard,8,16,0.4189189189189189,0.0,2
enlight_hard,8,17,0.4189189189189189,0.0,1
enlight_hard,8,18,0.4189189189189189,0.0,2
enlight_hard,8,19,0.4189189189189189,0.0,1
enlight_hard,8,20,0.4189189189189189,0.0,2
neos-911970,4,0,4.068139123627999e-13,-0.7384126984115847,1
neos-911970,4,1,4.068139123627999e-13,0.0,1
neos-911970,4,2,4.0692669692403163e-13,1.127845612317363e-16,2
neos-911970,4,3,4.068139123627999e-13,-1.127845612317363e-16,1
neos-911970,4,4,4.0692669692403163e-13,1.127845612317363e-16,2
neos-911970,4,5,4.0670112780156816e-13,-2.255691224634726e-16,3
neos-911970,4,6,4.0647555867910474e-13,-2.255691224634221e-16,3
neos-911970,4,7,4.0647555867910474e-13,0.0,5
neos-911970,4,8,4.068139123627999e-13,3.383536836951584e-16,1
neos-911970,4,9,4.0658834324033647e-13,-2.255691224634221e-16,2
neos-911970,4,10,4.0692669692403163e-13,3.383536836951584e-16,4
neos-911970,4,11,4.0670112780156816e-13,-2.255691224634726e-16,3
neos-911970,4,12,4.068139123627999e-13,1.127845612317363e-16,1
neos-911970,4,13,4.068139123627999e-13,0.0,2
neos-911970,4,14,4.074906197301902e-13,6.767073673903168e-16,7
gen-ip002,8,0,1.6009815296628365e-14,-85.20795402649276,1
gen-ip002,8,1,0.021389950346871196,0.021389950346855185,11
gen-ip002,8,2,0.023800026475147364,0.002410076128276168,10
gen-ip002,8,3,0.042233534803342174,0.01843350832819481,18
gen-ip002,8,4,0.05336499673852821,0.011131461935186035,17
gen-ip002,8,5,0.03564963411928677,-0.01771536261924144,11
gen-ip002,8,6,0.03254444339667564,-0.0031051907226111244,11
gen-ip002,8,7,0.037489339331811165,0.004944895935135522,12
gen-ip002,8,8,0.054749457786082506,0.01726011845427134,14
gen-ip002,8,9,0.04349814186394113,-0.011251315922141375,10
gen-ip002,8,10,0.05144956569612844,0.007951423832187311,13
gen-ip002,8,11,0.0473555566956652,-0.004094009000463243,12
gen-ip002,8,12,0.05605230633052014,0.008696749634854943,17
gen-ip002,8,13,0.053312888747332005,-0.0027394175831881376,13
gen-ip002,8,14,0.05123838844695283,-0.002074500300379173,13
gen-ip002,8,15,0.048273768266345406,-0.002964620180607426,11
gen-ip002,8,16,0.052729066997047394,0.004455298730701988,13
gen-ip002,8,17,0.048280563425665286,-0.004448503571382108,11
gen-ip002,8,18,0.048178209843393036,-0.00010235358227225072,13
gen-ip002,8,19,0.0458830249496042,-0.0022951848937888333,11
gen-ip002,8,20,0.06357846490126577,0.01769543995166157,17
neos-5140963-mincio,8,0,1.9950844618292669e-13,-1.6093183466272711,1
neos-5140963-mincio,8,1,1.9950844618292669e-13,0.0,1
neos-5140963-mincio,8,2,1.9950844618292669e-13,0.0,2
neos-5140963-mincio,8,3,1.9950844618292669e-13,0.0,1
neos-5140963-mincio,8,4,1.9950844618292669e-13,0.0,2
neos-5140963-mincio,8,5,1.9950844618292669e-13,0.0,1
neos-5140963-mincio,8,6,1.9950844618292669e-13,0.0,2
neos-5140963-mincio,8,7,1.9950844618292669e-13,0.0,1
neos-5140963-mincio,8,8,1.9950844618292669e-13,0.0,2
neos-5140963-mincio,8,9,1.9950844618292669e-13,0.0,1
neos-5140963-mincio,8,10,1.9983821220967532e-13,3.297660267486338e-16,5
neos-5140963-mincio,8,11,8.879548938433277e-05,8.879548918449457e-05,6
neos-5140963-mincio,8,12,1.9950844618292669e-13,-8.879548918482433e-05,3
neos-5140963-mincio,8,13,1.9983821220967532e-13,3.297660267486338e-16,2
neos-5140963-mincio,8,14,1.9983821220967532e-13,0.0,6
neos-5140963-mincio,8,15,1.9950844618292669e-13,-3.297660267486338e-16,2
neos-5140963-mincio,8,16,1.9950844618292669e-13,0.0,2
neos-5140963-mincio,8,17,1.9950844618292669e-13,0.0,1
neos-5140963-mincio,8,18,0.03853724230828271,0.038537242308083204,6
neos-5140963-mincio,8,19,1.9950844618292669e-13,-0.038537242308083204,5
neos-5140963-mincio,8,20,1.9950844618292669e-13,0.0,6
neos-3046601-motu,8,0,4.417188749780195e-15,-0.14521193092620713,1
neos-3046601-motu,8,1,4.417188749780195e-15,0.0,1
neos-3046601-motu,8,2,4.417188749780195e-15,0.0,1
neos-3046601-motu,8,3,4.3279526134209994e-15,-8.923613635919526e-17,2
neos-3046601-motu,8,4,4.417188749780195e-15,8.923613635919526e-17,1
neos-3046601-motu,8,5,4.350261647510798e-15,-6.692710226939684e-17,2
neos-3046601-motu,8,6,4.417188749780195e-15,6.692710226939684e-17,1
neos-3046601-motu,8,7,4.439497783869994e-15,2.230903408979921e-17,2
neos-3046601-motu,8,8,4.417188749780195e-15,-2.230903408979921e-17,1
neos-3046601-motu,8,9,4.439497783869994e-15,2.230903408979921e-17,2
neos-3046601-motu,8,10,4.439497783869994e-15,0.0,3
neos-3046601-motu,8,11,4.372570681600597e-15,-6.692710226939684e-17,3
neos-3046601-motu,8,12,4.417188749780195e-15,4.461806817959763e-17,1
neos-3046601-motu,8,13,4.461806817959793e-15,4.461806817959842e-17,2
neos-3046601-motu,8,14,4.417188749780195e-15,-4.461806817959842e-17,1
neos-3046601-motu,8,15,4.461806817959793e-15,4.461806817959842e-17,2
neos-3046601-motu,8,16,4.394879715690396e-15,-6.692710226939684e-17,3
neos-3046601-motu,8,17,4.417188749780195e-15,2.230903408979842e-17,3
neos-3046601-motu,8,18,4.417188749780195e-15,0.0,2
neos-3046601-motu,8,19,4.417188749780195e-15,0.0,2
neos-3046601-motu,8,20,4.4841158520495915e-15,6.692710226939684e-17,4
neos18,4,0,6.063298011782758e-12,-0.7777777777609354,1
neos18,4,1,6.063298011782758e-12,0.0,1
neos18,4,2,6.063298011782758e-12,0.0,1
neos18,4,3,6.063298011782758e-12,0.0,1
neos18,4,4,6.063298011782758e-12,0.0,1
mad,8,0,0.0,0.0,1
mad,8,1,0.0,0.0,1
mad,8,2,0.0,0.0,2
mad,8,3,0.0,0.0,1
mad,8,4,0.0,0.0,2
mad,8,5,0.0,0.0,1
mad,8,6,0.0,0.0,2
mad,8,7,0.0,0.0,1
mad,8,8,0.0,0.0,2
mad,8,9,0.0,0.0,1
mad,8,10,0.0,0.0,2
mad,8,11,0.0,0.0,1
mad,8,12,0.0,0.0,2
mad,8,13,0.0,0.0,1
mad,8,14,0.0,0.0,2
mad,8,15,0.0,0.0,1
mad,8,16,0.0,0.0,2
mad,8,17,0.0,0.0,1
mad,8,18,0.0,0.0,2
mad,8,19,0.0,0.0,1
mad,8,20,0.0,0.0,2
newdano,4,0,3.2502447360176126e-14,-0.21734498191470739,1
newdano,4,1,3.2502447360176126e-14,0.0,1
newdano,4,2,3.256830844905186e-14,6.586108887573324e-17,2
newdano,4,3,3.2502447360176126e-14,-6.586108887573324e-17,1
newdano,4,4,3.246951681573826e-14,-3.293054443786662e-17,2
newdano,4,5,3.2502447360176126e-14,3.293054443786662e-17,1
newdano,4,6,3.2502447360176126e-14,0.0,2
newdano,4,7,3.2502447360176126e-14,0.0,1
newdano,4,8,3.2502447360176126e-14,0.0,2
newdano,4,9,3.2502447360176126e-14,0.0,1
newdano,4,10,3.2502447360176126e-14,0.0,2
newdano,4,11,3.2502447360176126e-14,0.0,1
newdano,4,12,3.253537790461399e-14,3.293054443786662e-17,2
newdano,4,13,3.2502447360176126e-14,-3.293054443786662e-17,1
newdano,4,14,3.2502447360176126e-14,0.0,2
newdano,4,15,3.2502447360176126e-14,0.0,1
bienst2,4,0,4.0891637296245207e-14,-0.27344378317507184,1
bienst2,4,1,4.0891637296245207e-14,0.0,1
bienst2,4,2,4.093306752653522e-14,4.143023029001241e-17,2
bienst2,4,3,4.0891637296245207e-14,-4.143023029001241e-17,1
bienst2,4,4,4.093306752653522e-14,4.143023029001241e-17,2
bienst2,4,5,4.0891637296245207e-14,-4.143023029001241e-17,1
bienst2,4,6,4.093306752653522e-14,4.143023029001241e-17,2
bienst2,4,7,4.0891637296245207e-14,-4.143023029001241e-17,1
bienst2,4,8,4.093306752653522e-14,4.143023029001241e-17,2
bienst2,4,9,4.0891637296245207e-14,-4.143023029001241e-17,1
bienst2,4,10,4.0891637296245207e-14,0.0,2
bienst2,4,11,4.0891637296245207e-14,0.0,1
bienst2,4,12,4.0891637296245207e-14,0.0,2
bienst2,4,13,4.0891637296245207e-14,0.0,1
bienst2,4,14,4.0808776835665176e-14,-8.286046058003113e-17,2
bienst2,4,15,4.0891637296245207e-14,8.286046058003113e-17,1
bienst2,4,16,4.0808776835665176e-14,-8.286046058003113e-17,2
pigeon-13,4,0,1.8600876466696455e-09,-12.999999975818861,1
pigeon-13,4,1,1.8600876466696455e-09,0.0,1
pigeon-13,4,2,1.8600876466696455e-09,0.0,1
pigeon-13,4,3,1.8600876466696455e-09,0.0,1
pigeon-13,4,4,1.8600876466696455e-09,0.0,1
pigeon-13,4,5,1.8600876466696455e-09,0.0,1
pigeon-13,4,6,1.8600876466696455e-09,0.0,1
pigeon-13,4,7,1.8600876466696455e-09,0.0,1
pigeon-13,4,8,1.8600876466696455e-09,0.0,1
pigeon-13,4,9,1.8600876466696455e-09,0.0,1
pigeon-13,4,10,1.8600876466696455e-09,0.0,1
pigeon-13,4,11,1.8600876466696455e-09,0.0,1
pigeon-13,4,12,1.8600876466696455e-09,0.0,1
enlight8,8,0,0.037037037037037035,0.037037037037037035,1
enlight8,8,1,0.037037037037037035,0.0,1
enlight8,8,2,0.037037037037037035,0.0,2
enlight8,8,3,0.037037037037037035,0.0,1
enlight8,8,4,0.037037037037037035,0.0,2
enlight8,8,5,0.037037037037037035,0.0,3
enlight8,8,6,0.037037037037037035,0.0,1
enlight8,8,7,0.04938271604938271,0.012345679012345678,2
enlight8,8,8,0.037037037037037035,-0.012345679012345678,1
enlight8,8,9,0.04938271604938271,0.012345679012345678,2
enlight8,8,10,0.037037037037037035,-0.012345679012345678,2
enlight8,8,11,0.037037037037037035,0.0,1
enlight8,8,12,0.04938271604938271,0.012345679012345678,2
enlight8,8,13,0.037037037037037035,-0.012345679012345678,1
enlight8,8,14,0.04938271604938271,0.012345679012345678,2
enlight8,8,15,0.037037037037037035,-0.012345679012345678,1
enlight8,8,16,0.1111111111111111,0.07407407407407407,2
enlight8,8,17,0.11640211640211641,0.005291005291005305,10
enlight8,8,18,0.037037037037037035,-0.07936507936507937,3
enlight8,8,19,0.08024691358024691,0.043209876543209874,8
enlight8,8,20,0.05486968449931413,-0.025377229080932782,4
danoint,4,0,1.4506921388334107e-11,-20.676557961343388,1
danoint,4,1,1.4506921388334107e-11,0.0,1
danoint,4,2,1.4506921388334107e-11,0.0,1
danoint,4,3,1.4506921388334107e-11,0.0,1
danoint,4,4,1.4506921388334107e-11,0.0,1
danoint,4,5,1.4506921388334107e-11,0.0,1
danoint,4,6,1.4506921388334107e-11,0.0,1
supportcase20,4,0,0.009223997543077098,-0.04737280807652054,1
supportcase20,4,1,0.009534531246432337,0.0003105337033552386,3
supportcase20,4,2,0.009759973673879516,0.0002254424274471794,6
supportcase20,4,3,0.00949062644848127,-0.0002693472253982466,2
supportcase20,4,4,0.009489199914432849,-1.4265340484206218e-06,2
bienst1,4,0,5.005627547541307e-14,-0.3347280334726864,1
bienst1,4,1,5.005627547541307e-14,0.0,1
bienst1,4,2,5.010699105340234e-14,5.0715577989273396e-17,2
bienst1,4,3,5.005627547541307e-14,-5.0715577989273396e-17,1
bienst1,4,4,5.010699105340234e-14,5.0715577989273396e-17,2
bienst1,4,5,5.005627547541307e-14,-5.0715577989273396e-17,1
bienst1,4,6,5.010699105340234e-14,5.0715577989273396e-17,2
bienst1,4,7,5.005627547541307e-14,-5.0715577989273396e-17,1
bienst1,4,8,4.995484431943452e-14,-1.0143115597854679e-16,2
bienst1,4,9,5.005627547541307e-14,1.0143115597854679e-16,1
bienst1,4,10,5.005627547541307e-14,0.0,2
bienst1,4,11,5.005627547541307e-14,0.0,1
bienst1,4,12,5.005627547541307e-14,0.0,2
bienst1,4,13,5.005627547541307e-14,0.0,1
bienst1,4,14,5.010699105340234e-14,5.0715577989273396e-17,2
bienst1,4,15,5.005627547541307e-14,-5.0715577989273396e-17,1
bienst1,4,16,5.0005559897423796e-14,-5.0715577989273396e-17,2
neos-3610051-istra,4,0,1.1318326809648218e-12,-10.02439710326984,1
neos-3610051-istra,4,1,1.1318326809648218e-12,0.0,1
neos-3610051-istra,4,2,1.1318326809648218e-12,0.0,2
neos-3610051-istra,4,3,1.1318326809648218e-12,0.0,1
neos-3610051-istra,4,4,1.1254381460441164e-12,-6.394534920705377e-15,2
neos-3610051-istra,4,5,1.1318326809648218e-12,6.394534920705377e-15,1
neos-3610051-istra,4,6,1.1254381460441164e-12,-6.394534920705377e-15,2
neos-3610051-istra,4,7,1.1318326809648218e-12,6.394534920705377e-15,1
neos-3610051-istra,4,8,1.1254381460441164e-12,-6.394534920705377e-15,2
neos-3610051-istra,4,9,1.1318326809648218e-12,6.394534920705377e-15,1
neos-3610051-istra,4,10,1.1254381460441164e-12,-6.394534920705377e-15,2
neos-3610051-istra,4,11,1.1318326809648218e-12,6.394534920705377e-15,1
neos-3610051-istra,4,12,1.1254381460441164e-12,-6.394534920705377e-15,2
neos-3610051-istra,4,13,1.1318326809648218e-12,6.394534920705377e-15,1
neos-3610051-istra,4,14,1.1254381460441164e-12,-6.394534920705377e-15,2
neos-3610051-istra,4,15,1.1318326809648218e-12,6.394534920705377e-15,1
neos-3610051-istra,4,16,1.1254381460441164e-12,-6.394534920705377e-15,2
neos-3610051-istra,4,17,1.1318326809648218e-12,6.394534920705377e-15,1
neos-3610051-istra,4,18,1.1254381460441164e-12,-6.394534920705377e-15,2
neos-3610051-istra,4,19,1.1318326809648218e-12,6.394534920705377e-15,1
ran12x21,8,0,1.4255775454520142e-11,-6.2322085589536655,1
ran12x21,8,1,1.4255775454520142e-11,0.0,1
ran12x21,8,2,0.006842201343046614,0.006842201328790838,2
ran12x21,8,3,1.4255775454520142e-11,-0.006842201328790838,1
ran12x21,8,4,0.006842201343046614,0.006842201328790838,2
ran12x21,8,5,1.4255775454520142e-11,-0.006842201328790838,1
ran12x21,8,6,0.006842201343046614,0.006842201328790838,2
ran12x21,8,7,1.4255775454520142e-11,-0.006842201328790838,1
ran12x21,8,8,0.006842201343046614,0.006842201328790838,2
ran12x21,8,9,0.006843384572865322,1.1832298187084214e-06,2
ran12x21,8,10,1.4255775454520142e-11,-0.006843384558609547,1
ran12x21,8,11,0.006842201343046614,0.006842201328790838,2
ran12x21,8,12,1.4255775454520142e-11,-0.006842201328790838,1
ran12x21,8,13,0.006842201343046614,0.006842201328790838,2
ran12x21,8,14,1.4255775454520142e-11,-0.006842201328790838,1
ran12x21,8,15,0.01623695152765204,0.016236951513396262,4
ran12x21,8,16,1.4255775454520142e-11,-0.016236951513396262,1
ran12x21,8,17,0.006835104934118098,0.006835104919862322,2
ran12x21,8,18,1.4255775454520142e-11,-0.006835104919862322,1
ran12x21,8,19,0.0068421788924999385,0.006842178878244163,2
ran12x21,8,20,1.4255775454520142e-11,-0.006842178878244163,1
neos-3610173-itata,4,0,2.5132137223100657e-12,-10.311171399604886,1
neos-3610173-itata,4,1,2.5132137223100657e-12,0.0,1
neos-3610173-itata,4,2,2.5132137223100657e-12,0.0,2
neos-3610173-itata,4,3,2.5132137223100657e-12,0.0,1
neos-3610173-itata,4,4,2.5132137223100657e-12,0.0,1
neos-3610173-itata,4,5,2.5132137223100657e-12,0.0,2
neos-3610173-itata,4,6,2.5132137223100657e-12,0.0,1
neos-3610173-itata,4,7,2.5132137223100657e-12,0.0,2
neos-3610173-itata,4,8,2.5132137223100657e-12,0.0,1
neos-3610173-itata,4,9,2.5132137223100657e-12,0.0,2
neos-3610173-itata,4,10,2.5132137223100657e-12,0.0,1
neos-3610173-itata,4,11,2.5132137223100657e-12,0.0,2
neos-3610173-itata,4,12,2.5132137223100657e-12,0.0,1
neos-3610173-itata,4,13,2.5132137223100657e-12,0.0,2
neos-3610173-itata,4,14,2.5132137223100657e-12,0.0,1
neos-3610173-itata,4,15,2.5132137223100657e-12,0.0,2
neos-3610173-itata,4,16,2.5132137223100657e-12,0.0,1
neos-3610173-itata,4,17,2.5132137223100657e-12,0.0,2
supportcase26,8,0,0.0,-2.81847075708824,1
supportcase26,8,1,0.0,0.0,1
supportcase26,8,2,0.0,0.0,1
supportcase26,8,3,0.0,0.0,1
supportcase26,8,4,0.0,0.0,1
supportcase26,8,5,0.0,0.0,1
supportcase26,8,6,0.0,0.0,1
supportcase26,8,7,0.0,0.0,1
supportcase26,8,8,0.0,0.0,1
supportcase26,8,9,0.0,0.0,1
supportcase26,8,10,0.0,0.0,1
supportcase26,8,11,0.0,0.0,1
supportcase26,8,12,0.0,0.0,1
supportcase26,8,13,0.0,0.0,1
supportcase26,8,14,0.0,0.0,1
supportcase26,8,15,0.0,0.0,1
supportcase26,8,16,0.0,0.0,1
supportcase26,8,17,0.0,0.0,1
supportcase26,8,18,0.0,0.0,1
supportcase26,8,19,0.0,0.0,1
supportcase26,8,20,0.0,0.0,1
dcmulti,8,0,3.7361741940443174e-13,-43.73642594335521,1
dcmulti,8,1,3.7361741940443174e-13,0.0,1
dcmulti,8,2,0.15402317996613624,0.15402317996576262,2
dcmulti,8,3,3.7361741940443174e-13,-0.15402317996576262,1
dcmulti,8,4,0.15402317996613624,0.15402317996576262,2
dcmulti,8,5,3.7361741940443174e-13,-0.15402317996576262,1
dcmulti,8,6,0.15402317996613624,0.15402317996576262,2
dcmulti,8,7,3.7361741940443174e-13,-0.15402317996576262,1
dcmulti,8,8,0.15402317996613624,0.15402317996576262,2
dcmulti,8,9,3.7361741940443174e-13,-0.15402317996576262,1
dcmulti,8,10,0.15402317996613624,0.15402317996576262,2
dcmulti,8,11,3.7361741940443174e-13,-0.15402317996576262,1
dcmulti,8,12,0.15402317996613624,0.15402317996576262,2
dcmulti,8,13,3.7361741940443174e-13,-0.15402317996576262,1
dcmulti,8,14,0.15402317996613624,0.15402317996576262,2
dcmulti,8,15,3.7361741940443174e-13,-0.15402317996576262,1
dcmulti,8,16,0.15402317996613624,0.15402317996576262,2
dcmulti,8,17,3.7361741940443174e-13,-0.15402317996576262,1
dcmulti,8,18,0.15402317996613624,0.15402317996576262,2
dcmulti,8,19,3.7361741940443174e-13,-0.15402317996576262,1
dcmulti,8,20,0.15402317996613624,0.15402317996576262,2
noswot,8,0,7.10545879925614e-15,-21.500095137920837,1
noswot,8,1,7.10545879925614e-15,0.0,2
noswot,8,2,7.10545879925614e-15,0.0,4
noswot,8,3,3.55272939962807e-15,-3.55272939962807e-15,9
noswot,8,4,7.10545879925614e-15,3.55272939962807e-15,2
noswot,8,5,3.55272939962807e-15,-3.55272939962807e-15,3
noswot,8,6,1.065818819888421e-14,7.10545879925614e-15,4
noswot,8,7,3.55272939962807e-15,-7.10545879925614e-15,5
noswot,8,8,1.065818819888421e-14,7.10545879925614e-15,5
noswot,8,9,7.10545879925614e-15,-3.55272939962807e-15,3
noswot,8,10,1.065818819888421e-14,3.55272939962807e-15,6
noswot,8,11,7.10545879925614e-15,-3.55272939962807e-15,6
noswot,8,12,1.065818819888421e-14,3.55272939962807e-15,6
noswot,8,13,0.0,-1.065818819888421e-14,2
noswot,8,14,1.065818819888421e-14,1.065818819888421e-14,4
noswot,8,15,3.55272939962807e-15,-7.10545879925614e-15,5
noswot,8,16,7.10545879925614e-15,3.55272939962807e-15,5
noswot,8,17,1.065818819888421e-14,3.55272939962807e-15,4
noswot,8,18,7.10545879925614e-15,-3.55272939962807e-15,10
noswot,8,19,3.55272939962807e-15,-3.55272939962807e-15,3
noswot,8,20,7.10545879925614e-15,3.55272939962807e-15,3
ran13x13,8,0,1.517337375434107e-11,-4.801336018707114,1
ran13x13,8,1,1.517337375434107e-11,0.0,1
ran13x13,8,2,0.048244651781601186,0.04824465176642781,2
ran13x13,8,3,1.517337375434107e-11,-0.04824465176642781,1
ran13x13,8,4,0.048244651781601186,0.04824465176642781,2
ran13x13,8,5,1.517337375434107e-11,-0.04824465176642781,1
ran13x13,8,6,0.048244651781601186,0.04824465176642781,2
ran13x13,8,7,1.517337375434107e-11,-0.04824465176642781,1
